place,time,pace,age,gender,location,state,divPlace,divTot
3023,91.62,9.162,26.0,F,Washington DC,DC,957.0,2782.0
3275,85.8,8.58,63.0,M,Glen Rock PA,PA,52.0,196.0
7041,106.75,10.675,51.0,F,Bally PA,PA,254.0,397.0
262,63.13,6.313,51.0,M,Springfield VA,VA,14.0,483.0
4955,95.03,9.503,26.0,M,Arlington VA,VA,1066.0,1457.0
3412,86.52,8.652000000000000,50.0,M,Washington DC,DC,212.0,483.0
2536,81.83,8.183,31.0,M,Richmond VA,VA,562.0,1490.0
2620,82.35,8.235,42.0,M,Washington DC,DC,338.0,931.0
1462,75.53,7.553,25.0,M,Burtonsville MD,MD,344.0,1457.0
6070,102.62,10.262,26.0,F,Denver CO,CO,1852.0,2782.0
1112,72.93,7.293000000000000,39.0,M,Washington DC,DC,167.0,1093.0
6683,112.37,11.237,29.0,M,Auburndale MA,MA,1373.0,1457.0
7241,107.72,10.772,45.0,F,Alexandria VA,VA,397.0,554.0
5092,95.83,9.583,22.0,M,Washington DC,DC,262.0,347.0
1340,83.63,8.363,29.0,F,New York NY,NY,435.0,2782.0
7213,107.58,10.758,29.0,F,Columbia MD,MD,2191.0,2782.0
3782,88.35,8.835,32.0,M,Arlington VA,VA,835.0,1490.0
7336,108.08,10.808,35.0,F,Crofton MD,MD,998.0,1367.0
2291,88.47,8.847000000000000,27.0,F,Hamilton NJ,NJ,728.0,2782.0
846,70.6,7.06,52.0,M,Smithtown NY,NY,42.0,483.0
451,75.67,7.567,31.0,F,Rockville MD,MD,100.0,2228.0
1703,76.97,7.697,50.0,M,Gaithersburg MD,MD,92.0,483.0
2995,84.48,8.448,43.0,M,Burke VA,VA,388.0,931.0
9427,129.03,12.903,50.0,F,Brentwood MD,MD,386.0,397.0
5481,100.27,10.027,58.0,F,Chantilly VA,VA,90.0,236.0
5109,98.92,9.892,32.0,F,Montvale NJ,NJ,1134.0,2228.0
337,74.08,7.408000000000000,41.0,F,Bethesda MD,MD,27.0,974.0
4227,95.97,9.597,30.0,F,Washington DC,DC,930.0,2228.0
2948,84.28,8.428000000000000,28.0,M,New York NY,NY,668.0,1457.0
8530,115.97,11.597,31.0,F,Alexandria VA,VA,1934.0,2228.0
4829,97.9,9.79,42.0,F,Roswell GA,GA,455.0,974.0
9035,121.27,12.127,29.0,F,Fairfax VA,VA,2637.0,2782.0
3700,94.15,9.415,31.0,F,Washington DC,DC,801.0,2228.0
4000,95.2,9.52,29.0,F,Arlington VA,VA,1234.0,2782.0
4878,94.62,9.462,34.0,M,Baltimore MD,MD,1047.0,1490.0
9131,122.8,12.28,30.0,F,Bethesda MD,MD,2072.0,2228.0
1220,82.75,8.275,27.0,F,Washington DC,DC,393.0,2782.0
4214,90.68,9.068,33.0,M,Washington DC,DC,911.0,1490.0
5702,101.08,10.108,25.0,F,Arlington VA,VA,1753.0,2782.0
8046,112.6,11.26,34.0,F,Washington DC,DC,1813.0,2228.0
6071,103.53,10.353,27.0,M,Takoma Park MD,MD,1268.0,1457.0
6075,102.65,10.265,23.0,F,Washington DC,DC,721.0,974.0
6002,102.93,10.293,29.0,M,New York NY,NY,1259.0,1457.0
5710,100.28,10.028,29.0,M,Arlington VA,VA,1205.0,1457.0
347,64.77,6.477,38.0,M,Washington DC,DC,46.0,1093.0
9362,127.65,12.765,23.0,F,Washington DC,DC,963.0,974.0
6168,104.57,10.457,27.0,M,Washington DC,DC,1289.0,1457.0
2561,89.62,8.962,25.0,F,Washington DC,DC,809.0,2782.0
6527,109.32,10.932,27.0,M,Arlington VA,VA,1350.0,1457.0
6064,102.58,10.258,24.0,F,Washington DC,DC,719.0,974.0
1559,76.02,7.602,47.0,M,Silver Spring MD,MD,130.0,648.0
7225,107.63,10.763,35.0,F,Silver Spring MD,MD,981.0,1367.0
6252,105.75,10.575,35.0,M,Chantilly VA,VA,952.0,1093.0
6122,104.2,10.42,29.0,M,Alexandria VA,VA,1280.0,1457.0
2348,80.65,8.065,31.0,M,Washington DC,DC,511.0,1490.0
7170,107.38,10.738,37.0,F,Gainesville VA,VA,972.0,1367.0
2136,87.82,8.782,50.0,F,Centreville VA,VA,66.0,397.0
5369,97.62,9.762,41.0,M,Newmarket NH,NH,698.0,931.0
5653,100.9,10.09,29.0,F,Baltimore MD,MD,1742.0,2782.0
2106,87.72,8.772,30.0,F,Germantown MD,MD,469.0,2228.0
5331,97.38,9.738,33.0,M,Fairfax VA,VA,1141.0,1490.0
7002,106.53,10.653,25.0,F,Arlington VA,VA,2132.0,2782.0
894,80.28,8.028000000000000,24.0,F,Southampton NJ,NJ,127.0,974.0
2234,79.9,7.99,29.0,M,New York NY,NY,534.0,1457.0
2121,79.23,7.923000000000000,27.0,M,Arlington VA,VA,509.0,1457.0
7055,106.82,10.682,43.0,F,Mount Airy MD,MD,690.0,974.0
4441,92.0,9.2,29.0,M,Washington DC,DC,965.0,1457.0
4358,91.53,9.153,50.0,M,Washington DC,DC,281.0,483.0
8610,116.83,11.683,56.0,F,McLean VA,VA,188.0,236.0
2765,90.48,9.048,37.0,F,Blairstown NJ,NJ,353.0,1367.0
2975,84.42,8.442,63.0,M,Springfield VA,VA,43.0,196.0
3130,91.95,9.195,47.0,F,McLean VA,VA,154.0,554.0
1095,81.87,8.187000000000000,28.0,F,New York NY,NY,358.0,2782.0
5859,101.7,10.17,41.0,F,Great Falls VA,VA,562.0,974.0
2893,83.88,8.388,32.0,M,Elkridge MD,MD,640.0,1490.0
6718,113.08,11.308,34.0,M,Felton DE,DE,1399.0,1490.0
7900,111.5,11.15,45.0,F,Springfield VA,VA,438.0,554.0
3022,91.62,9.162,29.0,F,Washington DC,DC,956.0,2782.0
9001,120.78,12.078,35.0,F,Brookline MA,MA,1252.0,1367.0
4343,96.3,9.63,33.0,F,Freeport ME,ME,954.0,2228.0
1195,73.48,7.348,31.0,M,Leesburg VA,VA,290.0,1490.0
5466,100.2,10.02,27.0,F,Columbia MD,MD,1690.0,2782.0
1797,86.28,8.628,44.0,F,Brick NJ,NJ,172.0,974.0
3909,89.0,8.9,26.0,M,Washington DC,DC,856.0,1457.0
3422,93.18,9.318,32.0,F,Laurel MD,MD,741.0,2228.0
4672,93.3,9.33,45.0,M,Arlington VA,VA,406.0,648.0
9315,126.72,12.672,31.0,F,Baltimore MD,MD,2112.0,2228.0
3827,94.6,9.46,31.0,F,Chicago IL,IL,834.0,2228.0
2627,82.38,8.238,59.0,M,Washington DC,DC,97.0,375.0
9279,125.83,12.583,63.0,F,Baltimore MD,MD,74.0,93.0
5388,99.97,9.997,26.0,F,Arlington VA,VA,1665.0,2782.0
3206,85.47,8.547,61.0,M,Bethesda MD,MD,48.0,196.0
1548,84.98,8.498,37.0,F,Brooklyn NY,NY,198.0,1367.0
4963,95.05,9.505,20.0,M,Washington DC,DC,254.0,347.0
3544,87.18,8.718,32.0,M,Orlando FL,FL,782.0,1490.0
1210,73.62,7.362,34.0,M,Washington DC,DC,296.0,1490.0
111,59.1,5.91,39.0,M,Ellicott City MD,MD,8.0,1093.0
4166,90.45,9.045,35.0,M,Harrisburg PA,PA,646.0,1093.0
4618,97.27,9.727,30.0,F,Richmond VA,VA,1021.0,2228.0
4281,91.03,9.103,40.0,M,McLean VA,VA,561.0,931.0
4840,97.93,9.793,32.0,F,Washington DC,DC,1078.0,2228.0
6502,109.02,10.902,47.0,M,Baltimore MD,MD,582.0,648.0
162,60.65,6.065,49.0,M,Bolivia,Bolivia,11.0,648.0
2139,87.83,8.783,43.0,F,Upper Marlboro MD,MD,211.0,974.0
1096,72.8,7.28,48.0,M,Arlington VA,VA,86.0,648.0
4492,96.88,9.688,27.0,F,Arlington VA,VA,1388.0,2782.0
3056,84.77,8.477,29.0,M,Chevy Chase MD,MD,686.0,1457.0
2625,89.92,8.992,25.0,F,Baltimore MD,MD,832.0,2782.0
2592,89.75,8.975,27.0,F,Charlottesville VA,VA,823.0,2782.0
9575,133.95,13.395,40.0,F,Baltimore MD,MD,956.0,974.0
7719,110.35,11.035,48.0,F,Clarksville MD,MD,429.0,554.0
4388,96.5,9.65,31.0,F,Alexandria VA,VA,965.0,2228.0
653,68.72,6.872000000000000,32.0,M,Washington DC,DC,178.0,1490.0
2605,89.8,8.98,30.0,F,Baltimore MD,MD,577.0,2228.0
9476,130.45,13.045,29.0,F,Pikesville MD,MD,2731.0,2782.0
6518,109.2,10.92,26.0,M,Alexandria VA,VA,1349.0,1457.0
7674,110.05,11.005,35.0,F,Ft Washington MD,MD,1043.0,1367.0
4094,95.53,9.553,53.0,F,Lynchburg VA,VA,133.0,397.0
7049,125.17,12.517,57.0,M,Towson MD,MD,365.0,375.0
1558,85.02,8.502,42.0,F,South Boston MA,MA,152.0,974.0
613,77.52,7.752000000000000,36.0,F,Washington DC,DC,68.0,1367.0
5437,98.07,9.807,33.0,M,Arlington VA,VA,1165.0,1490.0
3207,92.35,9.235,28.0,F,Reston VA,VA,1010.0,2782.0
3471,86.83,8.683,29.0,M,Riverdale MD,MD,771.0,1457.0
6347,103.75,10.375,45.0,F,Langley Afb VA,VA,349.0,554.0
2870,90.93,9.093,53.0,F,Salisbury MD,MD,91.0,397.0
8838,118.93,11.893,41.0,F,Alexandria VA,VA,873.0,974.0
168,60.88,6.088000000000000,37.0,M,Washington DC,DC,21.0,1093.0
4918,98.22,9.822,30.0,F,Arlington VA,VA,1101.0,2228.0
5429,98.03,9.803,19.0,M,Washington DC,DC,56.0,66.0
1988,78.52,7.852,30.0,M,Arlington VA,VA,449.0,1490.0
1608,76.38,7.638,32.0,M,Bethesda MD,MD,377.0,1490.0
790,70.03,7.003000000000000,60.0,M,Strasburg PA,PA,8.0,196.0
8960,120.33,12.033,27.0,F,Elkrdige MD,MD,2618.0,2782.0
3235,85.6,8.56,47.0,M,Rockville MD,MD,284.0,648.0
87,66.48,6.648,50.0,F,Kensington MD,MD,2.0,397.0
2594,82.17,8.217,30.0,M,Takoma Park MD,MD,577.0,1490.0
5558,99.08,9.908,39.0,M,Centreville VA,VA,852.0,1093.0
4118,90.13,9.013,56.0,M,Pittsburgh PA,PA,173.0,375.0
266,63.18,6.318,15.0,M,Washington DC,DC,4.0,66.0
6481,104.22,10.422,34.0,F,Washington DC,DC,1453.0,2228.0
4823,94.25,9.425,31.0,M,Fairfax VA,VA,1030.0,1490.0
1011,72.1,7.21,55.0,M, ,,34.0,375.0
1008,81.25,8.125,25.0,F,Washington DC,DC,330.0,2782.0
3145,85.15,8.515,26.0,M,Arlington VA,VA,706.0,1457.0
1957,87.1,8.71,34.0,F,Silver Spring MD,MD,433.0,2228.0
5116,98.93,9.893,32.0,F,Washington DC,DC,1137.0,2228.0
422,75.33,7.533000000000000,52.0,F,McLean VA,VA,12.0,397.0
1934,86.97,8.697000000000000,23.0,F,Baltimore MD,MD,252.0,974.0
7154,107.32,10.732,27.0,F,Bethesda MD,MD,2179.0,2782.0
5013,95.37,9.537,27.0,M,Washington DC,DC,1075.0,1457.0
7124,131.55,13.155,46.0,M,Alexandria VA,VA,641.0,648.0
4970,98.42,9.842,43.0,F,McLean VA,VA,473.0,974.0
759,79.13,7.9130000000000000,28.0,F,Washington DC,DC,252.0,2782.0
3294,92.68,9.268,45.0,F,Arlington VA,VA,164.0,554.0
5621,99.6,9.96,53.0,M,Woodbridge VA,VA,369.0,483.0
3584,93.75,9.375,23.0,F,Rockville MD,MD,469.0,974.0
1853,77.83,7.783000000000000,32.0,M,Washington DC,DC,415.0,1490.0
6125,104.22,10.422,62.0,M,Fairfax VA,VA,142.0,196.0
7655,109.97,10.997,34.0,F,Washington DC,DC,1717.0,2228.0
6709,112.78,11.278,23.0,M,Sudbury MA,MA,337.0,347.0
2959,91.32,9.132,27.0,F,Washington DC,DC,930.0,2782.0
3498,93.45,9.345,29.0,F,Washington DC,DC,1088.0,2782.0
5015,98.57,9.857,34.0,F,Charlotte NC,NC,1114.0,2228.0
2271,80.07,8.007,40.0,M,Alexandria VA,VA,285.0,931.0
4068,89.9,8.99,47.0,M,Boyds MD,MD,357.0,648.0
4698,93.47,9.347,49.0,M,Burke VA,VA,408.0,648.0
6230,105.5,10.55,31.0,M,Sabillasville MD,MD,1316.0,1490.0
105,67.33,6.733,44.0,F,Leesburg VA,VA,7.0,974.0
207,61.92,6.192,34.0,M,Washington DC,DC,62.0,1490.0
5032,95.52,9.552,26.0,M,Olney MD,MD,1082.0,1457.0
2643,82.48,8.248,40.0,M,Arlington VA,VA,341.0,931.0
76,65.83,6.583000000000000,32.0,F,Virginia Beach VA,VA,16.0,2228.0
3928,94.97,9.497,28.0,F,Chicago IL,IL,1211.0,2782.0
7287,107.87,10.787,44.0,F,Centreville VA,VA,709.0,974.0
8115,113.03,11.303,34.0,F,Solana Beach CA,CA,1834.0,2228.0
4699,97.48,9.748,29.0,F,Weatherford OK,OK,1461.0,2782.0
6849,105.83,10.583,28.0,F,Washington DC,DC,2094.0,2782.0
2361,80.7,8.07,36.0,M,Chevy Chase MD,MD,343.0,1093.0
2030,87.42,8.742,34.0,F,Arlington VA,VA,447.0,2228.0
6492,108.87,10.887,47.0,M,Germantown MD,MD,579.0,648.0
2111,79.18,7.918000000000000,51.0,M,Gainesville VA,VA,123.0,483.0
3443,86.7,8.67,43.0,M,Alexandria VA,VA,439.0,931.0
6241,105.63,10.563,39.0,M,Ashburn VA,VA,950.0,1093.0
6612,111.18,11.118,50.0,M,Waldorf MD,MD,455.0,483.0
5151,99.05,9.905,20.0,F,Amston CT,CT,621.0,974.0
5334,97.42,9.742,47.0,M,Washington DC,DC,463.0,648.0
7984,112.17,11.217,23.0,F,Chicago IL,IL,866.0,974.0
2795,90.62,9.062,18.0,F,Baltimore MD,MD,32.0,83.0
7166,137.45,13.745,30.0,M,Arlington VA,VA,1488.0,1490.0
6837,115.9,11.59,33.0,M,Washington DC,DC,1419.0,1490.0
3161,85.23,8.523,29.0,M,Centreville VA,VA,708.0,1457.0
6412,103.98,10.398,32.0,F,Washington DC,DC,1435.0,2228.0
1533,75.88,7.588000000000000,40.0,M,Washington DC,DC,181.0,931.0
857,79.92,7.992000000000000,26.0,F,Washington DC,DC,281.0,2782.0
1443,84.3,8.43,28.0,F,Arlington VA,VA,463.0,2782.0
697,69.1,6.91,40.0,M,Washington DC,DC,73.0,931.0
4117,95.63,9.563,35.0,F,Somerville MA,MA,555.0,1367.0
1698,85.82,8.582,35.0,F,Arlington VA,VA,215.0,1367.0
7044,124.72,12.472,55.0,M,Westchester IL,IL,363.0,375.0
6326,103.67,10.367,34.0,F,Washington DC,DC,1417.0,2228.0
5815,101.08,10.108,31.0,M,Andrews Afb MD,MD,1241.0,1490.0
3677,87.82,8.782,56.0,M,Clifton VA,VA,144.0,375.0
4729,93.67,9.367,41.0,M,Kensington MD,MD,621.0,931.0
6761,105.35,10.535,32.0,F,Essex MD,MD,1508.0,2228.0
4146,95.73,9.573,26.0,F,Baltimore MD,MD,1272.0,2782.0
2518,81.72,8.172,43.0,M,Glenmoore PA,PA,324.0,931.0
8403,115.12,11.512,28.0,F,Hyattsville MD,MD,2481.0,2782.0
1884,77.98,7.798000000000000,36.0,M,Arlington VA,VA,278.0,1093.0
4125,95.67,9.567,36.0,F,Vienna VA,VA,556.0,1367.0
3720,94.23,9.423,56.0,F,Ipswich MA,MA,57.0,236.0
1829,86.43,8.643000000000000,23.0,F,Washington DC,DC,245.0,974.0
2317,88.55,8.855,35.0,F,Silver Spring MD,MD,290.0,1367.0
285,73.18,7.318,28.0,F,Washinton DC,DC,105.0,2782.0
2455,89.15,8.915,25.0,F,Arlington VA,VA,774.0,2782.0
1309,83.38,8.338,41.0,F,Hockessin DE,DE,126.0,974.0
8771,118.23,11.823,28.0,F,Springfield VA,VA,2575.0,2782.0
232,72.02,7.202000000000000,27.0,F,Arlington VA,VA,89.0,2782.0
4890,94.68,9.468,41.0,M,Alexandria VA,VA,638.0,931.0
1415,75.25,7.525,27.0,M,Washington DC,DC,329.0,1457.0
2794,83.33,8.333,37.0,M,Potomac Falls VA,VA,408.0,1093.0
5510,100.42,10.042,39.0,F,Washington DC,DC,740.0,1367.0
4838,94.37,9.437,48.0,M,Bridgeport WV,WV,421.0,648.0
9077,122.0,12.2,28.0,F,Washington DC,DC,2646.0,2782.0
4410,96.58,9.658,16.0,F,Mendham NJ,NJ,51.0,83.0
3000,91.48,9.148,36.0,F,Western Springs IL,IL,391.0,1367.0
858,79.92,7.992000000000000,32.0,F,Princeton NJ,NJ,196.0,2228.0
8750,117.97,11.797,27.0,F,District Heights MD,MD,2572.0,2782.0
5244,96.87,9.687,28.0,M,Yonkers NY,NY,1118.0,1457.0
2281,80.17,8.017000000000000,52.0,M,Winchester VA,VA,140.0,483.0
5225,96.68,9.668,42.0,M,Alexandria VA,VA,675.0,931.0
2938,84.22,8.422,58.0,M,Catonsville MD,MD,116.0,375.0
5962,102.58,10.258,29.0,M,Washington DC,DC,1251.0,1457.0
8892,119.58,11.958,26.0,F,Washington DC,DC,2605.0,2782.0
3935,95.0,9.5,34.0,F,Hughesville MD,MD,852.0,2228.0
5796,100.93,10.093,31.0,M,Alexandria VA,VA,1236.0,1490.0
4364,91.57,9.157,25.0,M,Cabin John MD,MD,946.0,1457.0
2429,81.15,8.115,47.0,M,Falls Church VA,VA,216.0,648.0
2730,82.95,8.295,35.0,M,Washington DC,DC,394.0,1093.0
9635,137.33,13.733,37.0,F,Chesapeake Beach MD,MD,1345.0,1367.0
7163,137.13,13.713,65.0,M,Bowie MD,MD,76.0,79.0
4811,97.83,9.783,40.0,F,Washington DC,DC,453.0,974.0
797,79.45,7.945,39.0,F,Reston VA,VA,94.0,1367.0
5942,102.05,10.205,35.0,F,Washington DC,DC,804.0,1367.0
5773,101.38,10.138,34.0,F,Alexandria VA,VA,1282.0,2228.0
7977,112.08,11.208,30.0,F,Washington DC,DC,1795.0,2228.0
6241,103.28,10.328,59.0,F,Alexandria VA,VA,113.0,236.0
1192,82.57,8.257,44.0,F,Alexandria VA,VA,118.0,974.0
1036,81.42,8.142000000000000,30.0,F,Saratoga Springs NY,NY,228.0,2228.0
9719,149.47,14.947,64.0,F,Baldwinsville NY,NY,93.0,93.0
5528,98.75,9.875,49.0,M,Reston VA,VA,481.0,648.0
4749,97.65,9.765,43.0,F,Rockville MD,MD,448.0,974.0
5817,101.53,10.153,26.0,F,Washington DC,DC,1776.0,2782.0
1307,83.37,8.337,25.0,F,Gaithersburg MD,MD,422.0,2782.0
1694,76.87,7.687,37.0,M,Washington DC,DC,247.0,1093.0
6398,103.95,10.395,30.0,F,Portland ME,ME,1432.0,2228.0
6544,104.47,10.447,27.0,F,North Potomac MD,MD,1998.0,2782.0
1267,74.08,7.408000000000000,26.0,M,Burke VA,VA,301.0,1457.0
6108,104.03,10.403,26.0,M,Washington DC,DC,1278.0,1457.0
7124,107.2,10.72,28.0,F,Washington DC,DC,2170.0,2782.0
2947,84.28,8.428000000000000,35.0,M,Gainesville VA,VA,439.0,1093.0
3625,93.9,9.39,32.0,F,Washington DC,DC,785.0,2228.0
4716,93.58,9.358,40.0,M,South Hadley MA,MA,619.0,931.0
2274,80.1,8.01,27.0,M,Washington DC,DC,546.0,1457.0
3796,88.4,8.84,22.0,M,Leesburg VA,VA,201.0,347.0
2720,82.93,8.293,23.0,M,Baltimore MD,MD,155.0,347.0
4816,97.87,9.787,26.0,F,Washington Dc DC,DC,1499.0,2782.0
3064,91.73,9.173,23.0,F,Alexandria VA,VA,402.0,974.0
4457,96.77,9.677,40.0,F,Chevy Chase MD,MD,415.0,974.0
2851,90.87,9.087,35.0,F,Washington DC,DC,368.0,1367.0
2969,84.4,8.44,16.0,M,Washington DC,DC,40.0,66.0
4726,93.67,9.367,21.0,M,College Park MD,MD,242.0,347.0
4824,97.88,9.788,47.0,F,Cleveland Hts OH,OH,247.0,554.0
8640,117.1,11.71,37.0,F,Arlington VA,VA,1193.0,1367.0
7472,108.8,10.88,26.0,F,Arlington VA,VA,2259.0,2782.0
4808,94.17,9.417,31.0,M,Bethesda MD,MD,1025.0,1490.0
3729,94.25,9.425,29.0,F,New York NY,NY,1143.0,2782.0
8457,115.48,11.548,31.0,F,Washington DC,DC,1914.0,2228.0
418,75.28,7.528,28.0,F,Arlington VA,VA,141.0,2782.0
6902,106.08,10.608,30.0,F,Arlington VA,VA,1538.0,2228.0
3224,85.55,8.555,23.0,M,Fairport NY,NY,177.0,347.0
5550,100.58,10.058,36.0,F,Alexandria VA,VA,747.0,1367.0
2368,80.75,8.075,29.0,M,Washington DC,DC,565.0,1457.0
6798,105.52,10.552,41.0,F,Memphis TN,TN,661.0,974.0
2973,91.38,9.138,25.0,F,Washington DC,DC,934.0,2782.0
2683,90.17,9.017,25.0,F,Washington DC,DC,848.0,2782.0
2981,91.4,9.14,31.0,F,Philadelphia PA,PA,651.0,2228.0
3666,94.0,9.4,30.0,F,Kensington MD,MD,793.0,2228.0
2084,79.07,7.907,47.0,M,McLean VA,VA,184.0,648.0
7756,110.52,11.052,44.0,F,Arlington VA,VA,758.0,974.0
2442,89.1,8.91,29.0,F,Hanover MD,MD,766.0,2782.0
4610,92.9,9.29,28.0,M,Annapolis MD,MD,1000.0,1457.0
2449,89.12,8.912,27.0,F,Washington DC,DC,770.0,2782.0
5612,99.52,9.952,50.0,M,Mercersburg PA,PA,368.0,483.0
2692,82.77,8.277000000000000,33.0,M,Washington NY,NY,600.0,1490.0
8957,120.32,12.032,31.0,F,Elkridge MD,MD,2033.0,2228.0
5467,100.2,10.02,43.0,F,Centreville VA,VA,525.0,974.0
6688,105.03,10.503,35.0,F,Rockville MD,MD,905.0,1367.0
5747,101.25,10.125,32.0,F,Washington DC,DC,1276.0,2228.0
7750,110.5,11.05,34.0,F,New York NY,NY,1744.0,2228.0
4271,91.0,9.1,52.0,M,Arlington VA,VA,273.0,483.0
6909,106.1,10.61,25.0,F,Danbury CT,CT,2109.0,2782.0
3653,87.7,8.77,21.0,M,Weston MA,MA,193.0,347.0
2922,84.03,8.403000000000000,58.0,M,Jeffersonton VA,VA,114.0,375.0
8469,115.53,11.553,26.0,F,Arlington VA,VA,2499.0,2782.0
7439,108.62,10.862,49.0,F,Haymarket VA,VA,410.0,554.0
6277,106.13,10.613,38.0,M,Fairfax VA,VA,956.0,1093.0
2097,79.12,7.912000000000000,29.0,M,Washington DC,DC,502.0,1457.0
7362,108.23,10.823,31.0,F,Arlington VA,VA,1648.0,2228.0
4981,95.15,9.515,50.0,M,Gaithersburg MD,MD,330.0,483.0
6344,106.92,10.692,50.0,M,York PA,PA,422.0,483.0
9432,129.2,12.92,37.0,F,Frederick MD,MD,1315.0,1367.0
4159,95.77,9.577,35.0,F,Cheltenham MD,MD,558.0,1367.0
4457,92.08,9.208,36.0,M,Washington DC,DC,687.0,1093.0
1962,87.12,8.712,49.0,F,Reston VA,VA,102.0,554.0
2961,84.37,8.437000000000000,36.0,M,Fuquay Varina NC,NC,442.0,1093.0
1648,85.52,8.552,34.0,F,Arlington VA,VA,366.0,2228.0
1599,85.27,8.527000000000000,30.0,F,Washington DC,DC,358.0,2228.0
862,70.77,7.077000000000000,31.0,M,Philadelphia PA,PA,220.0,1490.0
17,51.38,5.138,27.0,M,Arlington VA,VA,7.0,1457.0
9386,128.17,12.817,30.0,F,Germantown MD,MD,2137.0,2228.0
6591,110.75,11.075,43.0,M,Washington DC,DC,859.0,931.0
7780,110.7,11.07,52.0,F,Midlothian VA,VA,305.0,397.0
6303,103.57,10.357,37.0,F,Arlington VA,VA,852.0,1367.0
5770,100.72,10.072,38.0,M,Silver Spring MD,MD,880.0,1093.0
4878,98.08,9.808,25.0,F,Arlington VA,VA,1516.0,2782.0
4845,97.97,9.797,42.0,F,Silver Spring MD,MD,457.0,974.0
8534,116.0,11.6,35.0,F,Brookeville MD,MD,1175.0,1367.0
1482,84.52,8.452,24.0,F,Washington DC,DC,198.0,974.0
2573,82.02,8.202,51.0,M,Reston VA,VA,157.0,483.0
9198,124.05,12.405,29.0,F,Frederick MD,MD,2676.0,2782.0
4853,98.02,9.802,29.0,F,Washington DC,DC,1508.0,2782.0
2746,90.4,9.04,40.0,F,West Chester PA,PA,268.0,974.0
6206,103.12,10.312,30.0,F,Washington DC,DC,1386.0,2228.0
6824,115.62,11.562,30.0,M,Westwood NJ,NJ,1418.0,1490.0
6060,103.42,10.342,26.0,M,Washington DC,DC,1266.0,1457.0
4646,93.15,9.315,23.0,M,Washington DC,DC,236.0,347.0
1278,83.17,8.317,32.0,F,Arlington VA,VA,286.0,2228.0
6335,106.8,10.68,29.0,M,Washington DC,DC,1316.0,1457.0
6924,106.17,10.617,30.0,F,Washington DC,DC,1544.0,2228.0
290,73.32,7.332000000000000,34.0,F,Washington DC,DC,67.0,2228.0
1375,74.92,7.492000000000000,45.0,M,Potomac MD,MD,113.0,648.0
70,65.52,6.5520000000000000,37.0,F,Washington DC,DC,5.0,1367.0
2295,88.47,8.847000000000000,23.0,F,Baltimore MD,MD,291.0,974.0
6485,108.8,10.88,27.0,M,Washington DC,DC,1342.0,1457.0
6515,109.17,10.917,58.0,M,Washington DC,DC,323.0,375.0
9056,121.57,12.157,39.0,F,Oakton VA,VA,1255.0,1367.0
5603,99.42,9.942,68.0,M,Washington DC,DC,38.0,79.0
5362,99.87,9.987,28.0,F,Fairfax VA,VA,1653.0,2782.0
5532,100.5,10.05,40.0,F,Aldie VA,VA,529.0,974.0
8535,116.0,11.6,64.0,F,Sarasota FL,FL,58.0,93.0
5690,101.05,10.105,38.0,F,Chadds Ford PA,PA,768.0,1367.0
7398,108.4,10.84,41.0,F,Chester Springs PA,PA,725.0,974.0
1140,82.2,8.22,38.0,F,Bethesda MD,MD,141.0,1367.0
6609,111.15,11.115,31.0,M,Rockville MD,MD,1378.0,1490.0
2075,79.05,7.905,35.0,M,Alexandria VA,VA,301.0,1093.0
1375,83.85,8.385,48.0,F,Arlington VA,VA,71.0,554.0
1211,82.68,8.268000000000000,34.0,F,Parkesburg PA,PA,269.0,2228.0
6451,108.28,10.828,29.0,M,Bethpage NY,NY,1337.0,1457.0
3659,93.98,9.398,33.0,F, ,,791.0,2228.0
3914,89.03,8.903000000000000,52.0,M,Arnold MD,MD,250.0,483.0
2872,90.95,9.095,21.0,F,Baltimore MD,MD,365.0,974.0
2262,88.32,8.832,30.0,F,Ashburn VA,VA,505.0,2228.0
1118,72.98,7.298000000000000,56.0,M,Bronx NY,NY,40.0,375.0
6649,104.88,10.488,38.0,F,Montgomery Villag MD,MD,898.0,1367.0
8625,116.95,11.695,33.0,F,Washington DC,DC,1949.0,2228.0
2747,90.42,9.042,30.0,F,Blacksburg VA,VA,607.0,2228.0
6121,104.15,10.415,32.0,M,Baltimore MD,MD,1296.0,1490.0
1422,84.18,8.418,20.0,F,Schaumburg IL,IL,186.0,974.0
2732,90.35,9.035,22.0,F,Washington DC,DC,346.0,974.0
1328,74.62,7.4620000000000000,49.0,M,Purcellville VA,VA,108.0,648.0
690,78.42,7.842,27.0,F,Alexandria VA,VA,232.0,2782.0
5203,96.53,9.653,52.0,M,Reston VA,VA,346.0,483.0
1158,73.23,7.323000000000000,56.0,M,Holbrook NY,NY,43.0,375.0
1007,72.07,7.207000000000000,29.0,M,Berwyn Heights MD,MD,239.0,1457.0
4461,92.1,9.21,35.0,M,Newton NJ,NJ,688.0,1093.0
5793,101.45,10.145,35.0,F,Washington DC,DC,779.0,1367.0
3367,92.97,9.297,39.0,F,Crofton MD,MD,445.0,1367.0
9598,135.08,13.508,32.0,F,Chevy Chase MD,MD,2198.0,2228.0
2818,90.72,9.072,26.0,F,Hoboken NJ,NJ,889.0,2782.0
3583,93.75,9.375,19.0,F,Baltimore MD,MD,42.0,83.0
9260,125.28,12.528,29.0,F,Washington DC,DC,2685.0,2782.0
